ID,YEAR,DAY,FOCAL_DEPTH,PRIMARY_MAGNITUDE,COUNTRY,LOCATION_NAME,latitude,longitude,REGION_CODE,MAXIMUM_WATER_HEIGHT
1075,1877,10,,8.3,CHILE,NORTHERN CHILE,-21.5,-70.5,89,24
1077,1877,14,,,PERU,CENTRAL PERU,-12.07,-77.15,89,
1079,1877,15,,,CHILE,NORTHERN CHILE,-21.2,-70.1,89,
1080,1877,15,,,CHILE,NORTHERN CHILE,-19.6,-70.2,89,
1081,1877,23,,,CHILE,NORTHERN CHILE,-20.2,-70.1,89,1
1082,1877,2,,,CHILE,CENTRAL CHILE,-33,-71.6,89,
1083,1877,9,,,CHILE,NORTHERN CHILE,-24,-71,89,
5493,1877,11,,,COLOMBIA,BUENAVENTURA,3.88,-77.08,89,
5546,1877,1,,,NEW ZEALAND,WAIPIRO BAY,-38.02,178.33,81,
1086,1878,10,,7.5,VANUATU,TANNA ISLAND,-19,168.5,82,12
1087,1878,14,,,USA,CALIFORNIA,,,88,
1089,1878,20,,,USA,ALEUTIAN ISLANDS, AK,,,87
1090,1878,23,40,7.9,CHILE,NORTHERN CHILE,-19.92,-70.335,89,
1091,1878,27,,,PERU,CENTRAL PERU,-12,-77,89,
1092,1878,28,,,CHILE,CENTRAL CHILE,-33,-71.6,89,
1094,1878,3,,,CHILE,NORTHERN CHILE,-20.2,-70.1,89,
1095,1878,4,,,PAPUA NEW GUINEA,BISMARCK SEA,-4.25,152.25,82,
3585,1878,4,,,PERU,CENTRAL PERU,-12,-77,89,
1096,1878,11,,8,VANUATU,TANNA ISLAND,-19,168.5,82,
1097,1878,14,,,CHILE,CENTRAL CHILE,-36.8,-73,89,
1099,1878,12,,,CHILE,NORTHERN CHILE,-20.2,-70.1,89,
1100,1878,12,,,CHILE,NORTHERN CHILE,-20.2,-70.1,89,
2322,1878,19,,6.7,TURKEY,GULF OF IZMIT,40.8,20.9,50,
1105,1878,12,,,CHILE,NORTHERN CHILE,-23.7,-70.4,89,
1106,1878,30,,,CHILE,NORTHERN CHILE,-18.3,-70.5,89,
1109,1878,29,,,USA,UNALASKA ISLAND, AK,54,-167,87
5561,1878,,,,VANUATU,TANNA ISLAND,-19,168.5,82,
1108,1878,,,,INDONESIA,TAGRILAND ISLAND,,,83,
1110,1878,30,,,CHILE,NORTHERN CHILE,-20.2,-70.2,89,
1111,1878,11,,,RUSSIA,TATAR STRAIT,,,86,
1112,1878,22,,,USA,S. CALIFORNIA,35.18,-120.731,88,1
1113,1878,23,,,CHILE,CENTRAL CHILE,-33,-71.6,89,
5480,1879,4,,,ITALY,STROMBOLI ISLAND,38.789,15.213,50,
5526,1879,27,,,NEW ZEALAND,GREYMOUTH,-42.45,171.21,81,0.9
3644,1879,11,,5.9,EGYPT,GULF OF SUEZ,29,33,30,
1014,1879,29,,,CROATIA,ADRIATIC SEA,,,50,
1114,1879,8,,,CHILE,CENTRAL CHILE,-33,-71.6,89,
1115,1879,10,,,USA,S. CALIFORNIA,34.227,-118.433,88,
2450,1879,,,,USA,OFF COAST NANTUCKET, MASSACHUSETTS,41.28,-70.08,75
4243,1880,14,,,NORWAY,WESTERN NORWAY,62.083,7.117,73,
3456,1880,26,,,ITALY,CALIBRIAN ARC,37.27,14.68,50,
1117,1880,18,100,7.5,PHILIPPINES,E. LUZON ISLAND,16,121.85,84,
1118,1880,15,,7.7,CHILE,CENTRAL CHILE,-31.62,-71.18,89,
3457,1880,2,,,GREECE,IONIAN SEA,,,50,
5511,1880,8,12,7,NEW ZEALAND,GISBORNE,-38.85,178.85,81,
5634,1880,23,,,AUSTRALIA,SYDNEY HARBOR,-33.8,151.3,81,0.08
1119,1880,29,,6.3,USA,CHIRIKOF ISLAND, AK,55.8,-155.6,87
1120,1880,26,,6.3,USA,SITKA, AK,57,-136,87
1121,1880,,,,JAPAN,TOYAMA PREF., JAPAN,36.7,137.3,85
3458,1881,3,,6.5,GREECE,CHIOS ISLAND, AEGEAN ISLANDS,38.2,26.2,50
3459,1881,11,,,GREECE,CHIOS ISLAND, AEGEAN ISLANDS,38.2,26.2,50
5527,1881,29,,,NEW ZEALAND,PIGEON BAY (BANKS PENINSULA),-43.69,172.9,81,3
1122,1881,12,,,FIJI,FIJI ISLANDS,-16,179,81,0.46
1123,1881,14,,,CHILE,NORTHERN CHILE,-20.2,-70.1,89,1.4
1124,1881,12,,,JAMAICA,KINGSTON,17.97,-76.8,74,0.46
1125,1881,25,,7,JAPAN,HOKKAIDO ISLAND,43.3,147.3,85,
1126,1881,27,,,CHILE,NORTHERN CHILE,-19.6,-70.2,89,
1127,1881,24,,,TONGA,ISLAND OF TONGATAPU,,,81,
3460,1881,15,,,GREECE,AETOLIKO LAGOON,38.4,21.4,50,2
1128,1881,31,,7.9,INDIA,BAY OF BENGAL: W OF CAR NICOBAR IS,8.52,92.43,60,1.22
1130,1882,,,,SRI LANKA,SRI LANKA,8.567,81.233,60,
1131,1882,23,,,CHILE,CENTRAL CHILE,-33.58,-71.63,89,
5528,1882,13,,,NEW ZEALAND,GLENBURN, WAIRARAPA,-41.32,175.84,81
1132,1882,7,40,7.9,PANAMA,SAN BLAS ARCHIPELAGO,10,-79,74,3
1134,1882,14,,,CHILE,NORTHERN CHILE,-19.6,-70.2,89,
1135,1882,10,,7.5,INDONESIA,BANDA SEA,-4.5,129.9,83,
1129,1882,9,,6.2,TAIWAN,SOUTH CHINA SEA,24.5,120.5,84,
5538,1882,,,,CHINA,HUBEI PROVINCE,,,84,
1136,1883,12,,,MEXICO,S. MEXICO,,,88,
1137,1883,24,,,SAMOA,SAMOA,,,81,
5458,1883,20,,,INDONESIA,HORN ISLAND [AYER ISLAND], JAKARTA,-6.004,106.781,60
1138,1883,31,,,INDONESIA,BANKA ISLAND,-2.25,106,60,
1139,1883,27,,,GREECE,IONIAN ISLANDS,39.5,20,50,
1142,1883,27,,,INDONESIA,KRAKATAU,-6.102,105.423,60,41
1143,1883,6,,,USA,COOK INLET, AK,59.4,-153.4,87
1144,1883,10,,,INDONESIA,JAVA-S. JAVA,-6.102,105.423,60,
5645,1883,14,,,USA,PUUNALUU, HAWAII,19.133,-155.505,80
1146,1884,14,,,URUGUAY,MONTEVIDEO,-34.917,-56.167,71,
1147,1884,25,,,USA,N. CALIFORNIA,38,-122,88,
3355,1884,,,,FIJI,MACUATA,-16,179,81,
1145,1884,,,,INDONESIA,KRAKATAU,-6.102,105.423,60,
3645,1884,20,,6.2,ERITREA,OFFSHORE MASSAWA,15.7,39.6,30,
2359,1884,10,,5.5,USA,ROCKAWAY BEACH, NEW YORK,40.6,-73.75,75
2451,1884,19,,,USA,IN THE DETROIT RIVER, MI,42.35,-82.95,75
1148,1884,5,,7.5,PANAMA,GULF OF PANAMA,7.5,-79,88,
1149,1884,12,,,USA,N. CALIFORNIA,40,-122,88,0.1
1150,1884,15,,,JAPAN,OKAYAMA PREFECTURE,,,85,
2707,1884,21,,,USA,NEW HAVEN, CT,41.31,-72.92,75
3461,1885,16,,,FRANCE,LIGURIAN SEA,,,50,
3722,1885,29,,,ALGERIA,ALGERIA,,,50,
1153,1885,30,,7.3,INDONESIA,MOLUCCAS ISLANDS,-2.5,127.5,83,1.2
1154,1885,29,,6.8,INDONESIA,AJERBANGIS, SUMATRA,0,99.5,60
1155,1885,3,,,INDONESIA,SULAWESI ISLAND,1.1,124.3,83,
1156,1885,12,,,CHILE,NORTHERN CHILE,-20.2,-70.1,89,1
1158,1885,19,,,USA,N. CALIFORNIA,,,88,
1159,1885,24,,,USA,N. CALIFORNIA,,,88,
1160,1885,14,,,INDONESIA,BANDA ACEH,5.55,95.3,60,
1162,1886,31,,,INDONESIA,BANDA ACEH,5.6,95.3,60,
1164,1886,27,,7.5,GREECE,IONIAN SEA,37.1,21.5,50,
1165,1886,29,,,CHILE,SC. CHILE,,,89,
2360,1886,1,,7.7,USA,CHARLESTON, SC,32.9,-80,75
5545,1886,,,,NEW ZEALAND,JACKSON BAY, SOUTH ISLAND,-43.957,168.616,81
1161,1886,,,,BANGLADESH,BAY OF BENGAL,,,60,
1166,1887,2,,,PHILIPPINES,PANAY ISLAND,10.7,122.6,84,
1167,1887,5,,,USA,HAWAII,19,-155,80,
3462,1887,23,,,ITALY,LIGURIAN SEA,43.7,8.1,50,2
1168,1887,3,,8,MEXICO,N. MEXICO,31,-109,88,
1163,1887,19,,,INDONESIA,SIGLI, ACEH, SUMATRA,5.4,96
1169,1887,8,,,USA,N. CALIFORNIA,,,88,0.06
1170,1887,23,,,HAITI,MOLE SAINT-NICOLAS,19.7,-74.4,74,
1172,1887,3,,6.2,GREECE,PELOPONNESUS, GREECE,38.3,22.8,50
1175,1888,13,,,PAPUA NEW GUINEA,RITTER ISLAND,-5.52,148.121,82,15
1176,1888,21,,,INDONESIA,BREUEH ISLAND,5.8,95,60,
4245,1888,23,,,NORWAY,MID-NORWAY,63.433,10.383,73,
5322,1888,5,,,URUGUAY,LA PLATA RIVER,-34.5,-57.9,71,
3568,1888,13,,7.5,CHINA,BOHAI GULF,38.5,119,84,
3463,1888,30,,,ITALY,LIGURIAN SEA,,,50,
3464,1888,9,,6.1,GREECE,GULF OF CORINTH,38.2,22.1,50,
5635,1889,1,,,USA,HAWAII,,,80,
5612,1889,8,,,TONGA,TONGA,,,81,11
1178,1889,25,,6.8,PHILIPPINES,MINDORO ISLAND,13.5,121,84,0.1
1180,1889,16,,,INDONESIA,JAVA-S. JAVA,-6.05,105.92,60,
1181,1889,6,70,8,INDONESIA,N. MOLUCCAS ISLANDS,1,126.25,83,4
2727,1889,8,,,USA,ASBURY PARK, NJ,,,75
5554,1889,8,,,INDONESIA,MOLUCCAS ISLANDS,,,83,
1184,1889,23,,6,INDONESIA,JAVA,-7,113.5,60,
3465,1889,8,,,ITALY,GARGANO PENINSULA,42.05,15.5,50,
3564,1890,11,10,7.2,IRAN,CASPIAN SEA,36.6,54.6,40,
3466,1891,15,,,ALGERIA,SEA OF ALBORAN,36.5,1.8,50,
1185,1891,19,,,INDONESIA,SIGLI, ACEH, SUMATRA,5.4,96
1186,1891,10,,,INDONESIA,N. MOLUCCAS ISLANDS,-0.5,127.5,83,
1187,1891,20,,,INDONESIA,BANDA SEA,-4,129,83,
1188,1891,22,,,NEW ZEALAND,NEW ZEALAND,-37.4,174.4,81,
1189,1891,30,,,MEXICO,N. MEXICO,25.5,-103.5,88,
5529,1891,16,,,NEW ZEALAND,NEW BRIGHTON,-43.51,172.73,81,
1190,1891,5,,7,INDONESIA,TIMOR SEA,-9,124,60,
1192,1891,29,,,USA,WASHINGTON,48,-123.5,88,2.44
1193,1892,7,,,INDONESIA,AURI, HALMAHERA,,,83
5615,1892,27,,,CHILE,NORTHERN CHILE,-18.5,-70.35,89,
5616,1892,10,,,URUGUAY,MONTEVIDEO,-34.917,-56.167,71,
1195,1892,16,,7.5,USA TERRITORY,GUAM, MARIANA ISLANDS,14,143.3,81
1196,1892,17,,,INDONESIA,NORTHEAST SUMATRA,2.5,99.5,60,
1197,1892,7,,,INDONESIA,AWU VOLCANO, SANGIHE ISLAND,3.67,125.5,83
5608,1892,30,,,TONGA,TOFUA,-19.75,-175.07,81,
1198,1892,,,,VANUATU,ESPIRITU SANTO ISLAND,-15.25,166.83,82,
3467,1892,15,,,ITALY,TYRRHENIAN SEA,40.54,13,50,
1199,1892,18,70,7,INDONESIA,SERAM ISLAND,-3,127.75,83,
1200,1892,9,,6.5,JAPAN,SW. HONSHU ISLAND,37,136.8,85,
1201,1893,28,,,GREECE,SAMOTHRACE,,,50,
1202,1893,9,,6.5,GREECE,SAMOTHRACE,40.5,25.5,50,1
2973,1893,19,,,JAMAICA,KINGSTON,17.97,-76.8,74,
1210,1893,17,,6.4,GREECE,IONIAN SEA,37.7,20.9,50,
1203,1893,4,,7,RUSSIA,S. KURIL ISLANDS,43.3,147.5,86,3
1204,1893,13,,6.9,JAPAN,NEMURO, JAPAN,42.5,145.5,85
1205,1893,14,,7.5,ALBANIA,ALBANIAN COASTS,40.2,19.7,50,
4314,1893,21,,,PHILIPPINES,AGUSAN RIVER,6.9,125.8,84,
1206,1893,31,,6,VANUATU,PORT VILA, EFATE ISLAND,-17.75,168.3,82
1207,1893,27,,,VANUATU,PORT VILA, EFATE ISLAND,-17.75,168.3,82
1208,1894,22,,7.9,JAPAN,SE. HOKKAIDO ISLAND,42.5,146,85,4
1212,1894,27,,7,GREECE,NORTH EVOIKOS GULF,38.7,23.1,50,3
5633,1894,10,,,MEXICO,OFF WEST COAST,25.4,-108.95,88,6
1213,1894,10,,6.7,TURKEY,MARMARA SEA,40.6,28.7,50,
1214,1894,22,,7,JAPAN,YAMAGATA, JAPAN,38.9,139.8,85
3406,1894,16,,,ITALY,CALABRIAN ARC,38.3,15.9,50,
1215,1894,21,,,ATLANTIC OCEAN,ATLANTIC OCEAN,49,-34.5,72,12.2
3036,1894,28,,,USA,PUYALLUP RIVER DELTA, TACOMA, WA,47.286,-122.445
3407,1894,,,,TUNISIA,BALEARIC SEA,,,50,1
1218,1895,28,,,USA,HAWAII,,,80,
1219,1895,6,,7.3,PAPUA NEW GUINEA,SOLOMON SEA,-8.4,150.1,82,6
1221,1895,9,,,USA,S. CALIFORNIA,,,88,
1224,1895,25,,,JAPAN,W. KYUSHU ISLAND,33,130,85,
5628,1895,31,,,CHILE,NORTHERN CHILE,-18,-71,89,
3536,1895,8,30,8.2,TURKMENISTAN,CASPIAN SEA,39.5,53.7,40,
5627,1895,9,,,NEW ZEALAND,PIEGON BAY,-43.688,172.9,81,5
1228,1895,,,,USA,S. CALIFORNIA,,,88,
5512,1895,18,12,6,NEW ZEALAND,LAKE TAUPO, NORTH ISLAND,-38.8,176,81
2452,1895,1,,4.3,USA,HIGH BRIDGE, NJ,40.667,-74.883,75
1229,1895,14,,,USA,N. CALIFORNIA,,,88,
2453,1895,31,,6.7,USA,CHARLESTON, MO,37,-89.4,75
3408,1895,1,,,ITALY,TYRRHENIAN SEA,41.7,12.2,50,
1231,1896,9,,7.6,JAPAN,KASHIMA, JAPAN,36.5,141,85
5622,1896,16,,,JAMAICA,KINGSTON,17.6,-76.7,74,
1234,1896,15,,8.3,JAPAN,SANRIKU,39.5,144,85,38.2
1235,1896,10,,6.8,INDONESIA,SW. SUMATRA,-3.5,102.5,60,
3409,1896,16,,,ITALY,LIGURIAN SEA,43.7,8.1,50,
3497,1896,5,,,GREECE,IONIAN SEA,,,50,
1236,1896,17,,,USA,SANTA BARBARA, CA,,,88
1230,1896,,,,ICELAND,ICELAND,,,73,
1237,1897,19,33,7.4,JAPAN,SANRIKU,38.1,141.9,85,1
1238,1897,15,15,5.5,INDONESIA,FLORES SEA,-6.8,120.8,60,
5629,1897,26,,,SOLOMON ISLANDS,TINAKULA, SANTA CRUZ ISLANDS,-10.38,165.8,82
1239,1897,17,,,USA,GULF OF ALASKA, AK,,,87
5624,1897,29,,,NEW ZEALAND,OFF EAST COAST OF SOUTH ISLAND,-43.6,172.8,81,
5262,1897,12,,8.7,INDIA,ASSAM,26,91,60,
1240,1897,20,,7,MEXICO,S. MEXICO,16,-95,88,
1241,1897,5,,7.7,JAPAN,SANRIKU,38,143.7,85,3.6
5455,1897,20,33,8.6,PHILIPPINES,SULU SEA,6,122,84,2
1244,1897,21,33,8.7,PHILIPPINES,SULU SEA,6,122,84,7
1243,1897,21,,,NEW ZEALAND,WELLINGTON,-41.3,174.8,81,1
5456,1897,18,33,8.1,PHILIPPINES,SAMAR ISLAND,12,126,84,
5621,1897,29,,,DOMINICAN REPUBLIC,SANTO DOMINGO,18.5,-69.95,74,
1247,1897,,,,GREECE,IONIAN ISLANDS,,,50,
5623,1897,,,,MONTSERRAT,SOUFRIERE HILLS VOLCANO,16.72,-62.18,74,
1248,1898,31,,6.2,USA,OAKLAND, N. CALIFORNIA,38.2,-122.4,88
1249,1898,22,,7.2,JAPAN,HONSHU ISLAND,38.6,142,85,0.1
3498,1898,2,,7,GREECE,PELOPONNESUS, GREECE,37.6,22.5,50
1250,1898,23,,6.5,CHILE,CENTRAL CHILE,-36.83,-73.03,89,
1251,1898,3,,,GREECE,IONIAN ISLANDS,37.75,21,50,
1255,1899,15,,,PAPUA NEW GUINEA,EAST COAST, NEW IRELAND,-3,152,82
1254,1899,22,,6.6,GREECE,IONIAN SEA,37.2,21.6,50,1
4862,1899,29,,,AUSTRALIA,NORTHERN AUSTRALIA,-12.4,130.7,60,1.8
1256,1899,3,,,PORTUGAL,AZORES,38.7,-28.2,73,
1257,1899,8,,,CHILE,CENTRAL CHILE,-33,-71.5,89,
1258,1899,4,,8.2,USA,CAPE YAKATAGA, AK,60,-142,87
1260,1899,10,25,8.2,USA,YAKUTAT BAY, AK,60,-140,87
1266,1899,29,,7.8,INDONESIA,BANDA SEA,-3,128.5,83,12
5421,1899,7,,,JAPAN,TAGONOURA,35.1,138.75,85,
5562,1899,19,,,PAPUA NEW GUINEA,BISMARCK SEA,-5,148,82,
1268,1899,24,,7.1,JAPAN,SEIKAIDO,31.9,132,85,0.3
1269,1899,25,,6.9,JAPAN,SEIKAIDO,32.7,132.3,85,
1270,1899,25,,6.4,USA,S. CALIFORNIA,33.8,-118.5,88,
5459,1900,10,,,INDONESIA,GALELA, HALMAHERA ISLAND,1.82,127.85,83
2812,1900,11,,,USA,LITUYA BAY, AK,58.6,-137.5,87
1272,1900,10,,6.8,PAPUA NEW GUINEA,BISMARCK SEA,-4,152,82,
1274,1900,17,,,PAPUA NEW GUINEA,RABAUL HARBOR,-5,148,82,3
1275,1900,7,,6.9,INDONESIA,BISMARCK SEA,-4,140,83,
1276,1900,29,25,8.4,VENEZUELA,MANCUTO,11,-66,74,10
1277,1901,3,,6.7,USA,MONTEREY BAY, N. CALIFORNIA,36,-120.5,88
3725,1901,31,,7.2,BULGARIA,BLACK SEA,43.4,28.5,40,3
1278,1901,15,33,6,JAPAN,IWATE, JAPAN,39,143,85
1279,1901,24,33,7.5,JAPAN,RYUKYU ISLANDS,28,130.3,85,0.25
1281,1901,9,33,7.2,JAPAN,OFF NORTHEAST COAST HONSHU,40.5,142.5,85,0.6
1280,1901,9,33,7.9,NEW CALEDONIA,LOYALTY ISLANDS,-22,170,82,1.2
1282,1901,9,33,7.4,JAPAN,OFF NORTHEAST COAST HONSHU,40.6,142.3,85,0.25
1283,1901,9,33,6.3,JAPAN,OFF NORTHEAST COAST HONSHU,40.5,142.5,85,0.02
1284,1901,10,,7,PHILIPPINES,E. LUZON ISLAND,14,121.6,84,
5162,1901,8,,7,NICARAGUA,NICARAGUA,11,-86.5,88,1.5
1286,1901,31,25,7.1,USA,FOX ISLANDS, ALEUTIAN ISLANDS, AK,51.45,-171.02
5062,1902,18,,6.3,GUATEMALA,OCOSA,14.71,-91.59,88,
1287,1902,26,,7,EL SALVADOR,EL SALVADOR-GUATEMALA,13.5,-89.5,88,5
5063,1902,19,33,7.5,GUATEMALA,OCOS,14,-91,88,
2881,1902,5,,,MARTINIQUE (FRENCH TERRITORY),MOUNT PELEE,14.82,-61.17,74,5
2873,1902,7,,,SAINT VINCENT AND THE GRENADINES,SOUFRIERE VOLCANO,13.33,-61.18,74,1
1288,1902,8,,,MARTINIQUE (FRENCH TERRITORY),MOUNT PELEE,14.82,-61.17,74,
2433,1902,20,,,MARTINIQUE (FRENCH TERRITORY),MOUNT PELEE,14.82,-61.17,74,
1289,1902,5,,6.6,GREECE,AEGEAN SEA,40.75,23.25,50,
5082,1902,16,,,MEXICO,MEXICO,24.6,-107.9,88,
1290,1902,21,,7.3,PHILIPPINES,ILLANA BAY, CELEBES SEA,7.5,123.5,84
1291,1902,30,,,MARTINIQUE (FRENCH TERRITORY),MOUNT PELEE,14.82,-61.17,74,1
5102,1902,27,,,GUATEMALA,OCOS,14,-91,88,
2772,1903,10,,,USA TERRITORY,GUAM, MARIANA ISLANDS,14,143.3,81
1294,1903,30,33,6.5,INDONESIA,BANDA SEA,-3,127.5,83,1
3410,1903,13,,,ITALY,CALABRIAN ARC,38.1,13.4,50,
1296,1903,16,,,MEXICO,S. MEXICO,16.7,-99.2,88,
1297,1903,,,,USA,COOK INLET, AK,,,87
1298,1903,7,,,TAIWAN,TAIWAN,,,84,
1299,1903,26,,,CHILE,NORTHERN CHILE,-20.2,-70.15,89,
1301,1903,6,,,USA,HAWAII,,,80,
1302,1903,8,,,USA,HAWAII,,,80,
5653,1903,20,,,CANADA,BLACKLEAD ISLAND, CUMBERLAND SOUND,64.98,-66.2,72
1304,1903,17,,,USA,HAWAII,,,80,
1305,1903,24,,,USA,HAWAII,,,80,
1306,1903,29,,,USA,HAWAII,,,80,15.7
1307,1903,7,,6.5,CHILE,NORTHERN CHILE,-28.5,-71,89,
1308,1904,20,33,7.9,COLOMBIA,OFF THE COAST PANAMA-COLOMBIA,7,-79,89,
1309,1904,2,,,INDONESIA,CELEBES SEA,1.5,120.8,83,
1310,1904,30,,,USA,WASHINGTON-OREGON,,,88,
1312,1904,25,30,8.3,RUSSIA,KAMCHATKA PENINSULA, RUSSIA,52,159,86
1313,1904,25,,8.1,RUSSIA,KAMCHATKA PENINSULA, RUSSIA,52,159,86
1315,1904,5,,,INDONESIA,BANDA SEA,-3.6,128.7,83,
1317,1904,8,33,7.2,NEW ZEALAND,CAPE TURNAGAIN,-40.4,176.4,81,
5544,1904,25,,,NEW ZEALAND,,-39.12,177.2,81,
1318,1904,7,,,INDONESIA,S. JAVA,-7.7,109,60,
5573,1904,20,,7.2,PANAMA,BOCAS DEL TORO,9.2,-82.8,74,
1319,1904,30,,,COOK ISLANDS,COOK IS.,,,81,
3542,1905,16,,,NORWAY,LOEN,61.866,6.85,73,40.5
3499,1905,20,,6.3,GREECE,AEGEAN SEA,39.66,22.83,50,
5587,1905,20,,6.8,COSTA RICA,GULF OF NICOYA,9.85,-84.68,88,
5496,1905,,,,MEXICO,REVILLAGIGEDO ISLANDS,19,-113,88,
4844,1905,19,,,VANUATU,MALO PASS,,,82,0.6
1322,1905,4,25,7.8,INDIA,KANGRA, INDIA,33,76,60
1323,1905,4,,,USA,DISENCHANTMENT BAY, AK,60,-139.58,87
1324,1905,6,33,7,JAPAN,JAPAN:  OFF FUKUSHIMA,37.4,142.6,85,
1326,1905,4,,,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,81,
3411,1905,8,15,7.1,ITALY,TYRRHENIAN CALABRIA,38.67,16.07,50,1.3
2296,1905,4,,5.1,RUSSIA,BLACK SEA,44.5,37.5,40,0.5
3727,1905,21,60,7.5,GEORGIA,CAUCASUS,42,42,40,
4842,1905,22,,,VANUATU,PORT VILA,-17.7,168.3,82,
4843,1905,24,,,VANUATU,PORT VILA,-17.7,168.3,82,
1328,1905,8,,6.5,PHILIPPINES,W. LUZON ISLAND,11,123.5,84,
3604,1905,,,,TOGO,GOLD COAST,,,77,
3412,1905,,,,TUNISIA,BALEARIC SEA,37.3,9.9,50,
1331,1906,31,25,8.8,ECUADOR,OFF COAST,1,-81.5,89,5
2627,1906,31,,,VENEZUELA,CARACAS,10.5,-66.916,74,
1332,1906,7,,,ECUADOR,COLOMBIA-ECUADOR,1,-81,89,0.25
2892,1906,21,,,COLOMBIA,BUENAVENTURA,3.9,-77.033,89,
3413,1906,4,,,ITALY,TYRRHENIAN SEA,40.821,14.426,50,0.4
1333,1906,18,33,7.9,USA,N. CALIFORNIA,37.7,-122.5,88,0.1
1334,1906,7,33,,CHILE,NORTHERN CHILE,-18.5,-70.3,89,
5465,1906,25,,,EL SALVADOR,OFF COAST,13.25,-88.83,88,
1336,1906,1,,,MARSHALL ISLANDS,,MARSHALL ISLANDS,,,81
1337,1906,7,,,USA,S. CALIFORNIA,33.9,-117,88,0.02
1339,1906,17,25,8.2,CHILE,CENTRAL CHILE,-33,-72,89,3.5
1340,1906,14,33,8,PAPUA NEW GUINEA,SOLOMON SEA,-7,149,82,1.5
1344,1906,2,,7.2,PAPUA NEW GUINEA,BISMARCK SEA,-4,149,82,1.2
1345,1906,6,,,USA,WASHINGTON-OREGON,,,88,
3559,1906,20,,5,GHANA,GOLD COAST,6.5,0.3,77,
1346,1906,28,,,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,81,
1347,1906,26,33,7.9,PERU,S. PERU,-18,-71,89,
2379,1906,,,,VENEZUELA,MAIQUETIA,10.6,-66.95,74,
1349,1907,4,50,7.6,INDONESIA,NW. SUMATRA,2,94.5,60,
1350,1907,14,,6.5,JAMAICA,JAMAICA,18,-76.8,74,2.5
1351,1907,29,500,7.3,INDONESIA,KARAKELONG, TALAUD ISLANDS,3,122,83
1353,1907,14,,8.1,MEXICO,S. MEXICO,17,-100,88,2
1356,1907,8,,,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,81,
1357,1907,19,,,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,81,
1358,1907,27,,,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,81,
1359,1907,9,,,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,81,
1360,1907,25,,,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,81,
1365,1907,,,,TONGA,TONGA ISLANDS,-21.38,-175.65,81,
1362,1907,24,33,5.5,USA,SKAGWAY, AK,59.5,-135.5,87
1363,1907,6,,,SAMOA,MATAVANU VOLCANO,-13.612,-172.525,81,3.6
3415,1907,23,,5.9,ITALY,IONIAN CALABRIA,38.133,16.017,50,
1364,1907,15,33,7.4,PAPUA NEW GUINEA,BISMARCK SEA,-3.1,142.5,82,
1367,1908,6,130,7.5,INDONESIA,SW. SUMATRA,-2,100,60,1.4
1368,1908,14,,6,USA,PRINCE WILLIAM SOUND, AK,61,-146.2,87
1369,1908,23,,6.6,INDONESIA,TIMOR SEA,-10,129,60,
4309,1908,31,,6.5,UKRAINE,CRIMEA,44,34,40,
3531,1908,11,,,CANADA,GULF OF SAINT LAWRENCE,48.958,-62.133,75,
1371,1908,21,33,6.8,USA,HAWAII,19,-155,80,1.2
1372,1908,12,33,8.2,PERU,S. PERU,-14,-78,89,
1373,1908,28,40,7,ITALY,MESSINA STRAIT, IONIAN SEA,38.17,15.58,50
4502,1909,7,,,COOK ISLANDS,RAROTONGA,-21,-159,81,3
1374,1909,12,,6.7,JAPAN,OFF BOSO PENINSULA,34.5,141.5,85,
1375,1909,13,80,7.5,JAPAN,OFF BOSO PENINSULA,34.5,141.5,85,
1376,1909,3,40,7.6,INDONESIA,SUMATRA,-2,101,60,
1379,1909,8,,7.6,CHILE,NORTHERN CHILE,-26.5,-70.5,89,
5122,1909,8,,,VANUATU,VANUATU ISLANDS,-15.5,167.2,82,
1382,1909,30,,7.4,MEXICO,S. MEXICO,16.8,-99.8,88,9
1384,1909,14,33,6.9,JAPAN,ANEGAWA, JAPAN,35.4,136.3,85
2370,1909,20,,,USA,LOUISIANA: GRAND ISLE,,,75,
1386,1909,9,100,8,USA TERRITORY,GUAM, MARIANA ISLANDS,12.5,145,81
1387,1910,25,,6,PAPUA NEW GUINEA,MATUPI HARBOR,-4.25,152.25,82,
5543,1910,20,,,NEW ZEALAND,LAKE TAUPO, NORTH ISLAND,,,81
4942,1910,5,,,USA,NOME, AK,64,-165,87
4922,1910,10,90,7.2,VANUATU,VANUATU ISLANDS,-14,166.5,82,
1389,1910,21,,,USA,SAN FRANCISCO, CA,,,88
1390,1910,18,,6.7,INDONESIA,SULAWESI,4,127,83,
1391,1910,30,60,6.2,PHILIPPINES,SULU SEA,9,125.5,84,
1392,1911,30,,,PHILIPPINES,TAAL, LUZON ISLAND,14.002,120.993,84
3500,1911,18,,6.7,ALBANIA,OCHRIDA LAKE,40.9,20.8,50,
1393,1911,8,,,PAPUA NEW GUINEA,BLANCHE BAY, BISMARCK SEA,-4.25,152.25,82
